hex,count_good_aircraft,count_bad_aircraft
84005e1ffffffff,1,0
84005ebffffffff,1,0
8401043ffffffff,2,0
8401047ffffffff,2,0
8401049ffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,2,0
8401069ffffffff,2,0
840106bffffffff,2,0
8401201ffffffff,2,0
8401207ffffffff,2,0
840120dffffffff,4,0
8401221ffffffff,3,0
8401223ffffffff,1,0
8401225ffffffff,5,0
8401227ffffffff,4,0
8401229ffffffff,1,0
840122bffffffff,1,0
840122dffffffff,3,0
8401231ffffffff,3,0
8401233ffffffff,2,0
8401235ffffffff,1,0
8401237ffffffff,1,0
8401239ffffffff,2,0
8401241ffffffff,3,0
8401243ffffffff,1,0
8401245ffffffff,5,1
8401247ffffffff,6,0
8401261ffffffff,4,0
8401263ffffffff,3,0
8401265ffffffff,4,0
8401267ffffffff,5,0
8401269ffffffff,5,0
840126bffffffff,4,0
840126dffffffff,5,0
84012c1ffffffff,1,0
84012c5ffffffff,1,0
84012cbffffffff,3,0
8401301ffffffff,2,0
8401303ffffffff,2,0
8401309ffffffff,2,0
840130bffffffff,3,0
8401311ffffffff,1,0
8401315ffffffff,2,0
8401317ffffffff,1,0
8401319ffffffff,4,0
840131bffffffff,1,0
8401347ffffffff,2,2
8401351ffffffff,8,0
8401353ffffffff,4,1
8401355ffffffff,5,0
8401357ffffffff,3,0
8401359ffffffff,4,1
840135bffffffff,3,2
840135dffffffff,9,0
8406289ffffffff,2,0
840628bffffffff,1,0
8406293ffffffff,2,0
8406299ffffffff,1,0
840629bffffffff,3,0
840629dffffffff,1,0
84062c1ffffffff,2,0
84062d1ffffffff,8,0
84062d3ffffffff,3,0
84062d5ffffffff,9,0
84062d7ffffffff,4,0
84062d9ffffffff,11,0
84062dbffffffff,3,0
84062ddffffffff,7,0
8406601ffffffff,6,0
8406605ffffffff,16,0
8406609ffffffff,14,0
840660bffffffff,1,0
840660dffffffff,2,0
8406621ffffffff,15,0
8406625ffffffff,7,0
8406627ffffffff,6,0
8406629ffffffff,10,0
840662bffffffff,12,0
840662dffffffff,24,0
8406641ffffffff,6,0
8406643ffffffff,4,0
8406645ffffffff,12,0
8406647ffffffff,1,0
8406649ffffffff,5,0
840664bffffffff,1,0
840664dffffffff,8,0
8406655ffffffff,3,0
8406661ffffffff,25,0
8406663ffffffff,16,0
8406665ffffffff,8,0
8406667ffffffff,27,0
8406669ffffffff,19,0
840666bffffffff,18,0
840666dffffffff,20,0
8406703ffffffff,8,0
840670bffffffff,2,0
8406715ffffffff,3,0
840671dffffffff,38,0
8406741ffffffff,1,0
8406743ffffffff,6,0
840674bffffffff,2,0
8406751ffffffff,36,0
8406753ffffffff,6,0
8406755ffffffff,2,0
8406757ffffffff,39,0
8406759ffffffff,39,0
840675bffffffff,8,0
840675dffffffff,8,0
8406769ffffffff,1,0
8406c31ffffffff,4,0
8406c35ffffffff,3,0
8406c37ffffffff,4,0
8406c83ffffffff,17,0
8406c85ffffffff,22,0
8406c8dffffffff,1,0
8406c95ffffffff,20,0
8406c9dffffffff,11,0
8406ca1ffffffff,19,0
8406ca3ffffffff,3,0
8406ca5ffffffff,7,0
8406ca7ffffffff,13,0
8406ca9ffffffff,9,0
8406cabffffffff,15,0
8406cb1ffffffff,19,0
8406cb3ffffffff,9,0
8406cb5ffffffff,3,0
8406cb7ffffffff,13,0
8406cb9ffffffff,21,0
8406cbbffffffff,14,0
8406ce1ffffffff,13,0
8406ce3ffffffff,2,0
8406ce5ffffffff,15,0
8406ce7ffffffff,2,0
8406d81ffffffff,4,0
8406d83ffffffff,14,0
8406d85ffffffff,1,0
8406d87ffffffff,4,0
8406d8bffffffff,16,0
8406d8dffffffff,8,0
8406d91ffffffff,9,0
8406d93ffffffff,6,0
8406d95ffffffff,3,0
8406d97ffffffff,7,0
8406d99ffffffff,2,0
8406d9bffffffff,7,0
8406d9dffffffff,5,0
8406da5ffffffff,4,0
8406da9ffffffff,5,0
8406dadffffffff,4,0
8406db1ffffffff,3,0
8406db3ffffffff,2,0
8406db7ffffffff,2,0
8406db9ffffffff,4,0
8406dbbffffffff,3,0
8406dc1ffffffff,2,0
8406dc3ffffffff,4,0
8406dc5ffffffff,1,0
8406dc7ffffffff,9,0
8406dcbffffffff,7,0
8406dd1ffffffff,26,0
8406dd3ffffffff,2,0
8406dd5ffffffff,4,0
8406dd7ffffffff,18,0
8406dd9ffffffff,13,0
8406ddbffffffff,21,0
8406dddffffffff,14,0
8406de3ffffffff,4,0
8406debffffffff,1,0
8407401ffffffff,9,0
8407403ffffffff,11,0
8407405ffffffff,13,0
8407407ffffffff,9,0
8407409ffffffff,5,0
840740bffffffff,8,0
840740dffffffff,11,0
8407411ffffffff,1,0
8407413ffffffff,3,0
8407415ffffffff,10,0
8407417ffffffff,14,0
840741dffffffff,2,0
8407421ffffffff,1,0
8407423ffffffff,17,0
8407425ffffffff,1,0
8407427ffffffff,6,0
8407429ffffffff,2,0
840742bffffffff,20,0
8407431ffffffff,19,0
8407433ffffffff,73,0
8407435ffffffff,6,0
8407437ffffffff,22,0
8407439ffffffff,5,0
840743bffffffff,51,0
840743dffffffff,7,0
8407441ffffffff,1,0
8407443ffffffff,4,0
8407447ffffffff,3,0
840744bffffffff,4,0
8407455ffffffff,5,0
840745dffffffff,2,0
8407461ffffffff,6,0
8407463ffffffff,2,0
8407467ffffffff,2,0
8407469ffffffff,3,0
840746bffffffff,3,0
8407483ffffffff,1,0
8407489ffffffff,1,0
840748dffffffff,5,0
84074a1ffffffff,11,0
84074a5ffffffff,10,0
84074a7ffffffff,8,0
84074a9ffffffff,12,0
84074abffffffff,1,0
84074adffffffff,9,0
84074bdffffffff,1,0
84074c1ffffffff,4,0
84074c5ffffffff,15,0
84074c7ffffffff,9,0
84074cdffffffff,1,0
84074e1ffffffff,19,0
84074e3ffffffff,10,0
84074e5ffffffff,40,0
84074e7ffffffff,20,0
84074e9ffffffff,13,0
84074ebffffffff,21,0
84074edffffffff,34,0
8407511ffffffff,9,0
8407513ffffffff,4,0
8407515ffffffff,8,0
8407517ffffffff,7,0
8407519ffffffff,3,0
840751bffffffff,2,0
8407533ffffffff,9,0
8407537ffffffff,4,0
840753bffffffff,7,0
8407581ffffffff,2,0
8407583ffffffff,9,0
8407585ffffffff,5,0
8407587ffffffff,5,0
8407589ffffffff,2,0
840758bffffffff,9,0
840758dffffffff,5,0
8407591ffffffff,26,0
8407593ffffffff,11,0
8407595ffffffff,46,0
8407597ffffffff,27,0
8407599ffffffff,17,0
840759bffffffff,10,0
840759dffffffff,51,0
84075a3ffffffff,5,0
84075a5ffffffff,3,0
84075a7ffffffff,1,0
84075a9ffffffff,2,0
84075abffffffff,5,0
84075adffffffff,2,0
84075b1ffffffff,8,0
84075b3ffffffff,45,0
84075b5ffffffff,1,0
84075b7ffffffff,8,0
84075b9ffffffff,7,0
84075bbffffffff,46,0
84075bdffffffff,4,0
84075c1ffffffff,10,0
84075c3ffffffff,5,0
84075c5ffffffff,6,0
84075c7ffffffff,9,0
84075c9ffffffff,11,0
84075cbffffffff,3,0
84075cdffffffff,7,0
84075d1ffffffff,101,0
84075d3ffffffff,15,0
84075d5ffffffff,15,0
84075d7ffffffff,80,0
84075d9ffffffff,93,0
84075dbffffffff,29,0
84075ddffffffff,25,0
84075e1ffffffff,3,0
84075e3ffffffff,2,0
84075e5ffffffff,4,0
84075e7ffffffff,1,0
84075e9ffffffff,7,0
84075ebffffffff,4,0
84075edffffffff,4,0
8408001ffffffff,8,0
8408005ffffffff,5,0
8408007ffffffff,6,0
840800bffffffff,8,0
840800dffffffff,7,0
8408021ffffffff,23,0
8408023ffffffff,30,0
8408025ffffffff,51,0
8408027ffffffff,42,0
8408029ffffffff,10,0
840802bffffffff,16,0
840802dffffffff,15,0
8408031ffffffff,21,0
8408033ffffffff,23,0
8408035ffffffff,53,0
8408037ffffffff,52,0
