hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,3,0
8401047ffffffff,3,0
8401049ffffffff,2,0
840104dffffffff,2,0
8401059ffffffff,3,0
840105dffffffff,3,0
8401069ffffffff,3,0
840106bffffffff,3,0
8401205ffffffff,2,0
840120dffffffff,1,0
8401221ffffffff,2,0
8401223ffffffff,1,0
8401225ffffffff,3,0
8401227ffffffff,2,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,1,0
8401235ffffffff,2,0
8401237ffffffff,2,0
8401241ffffffff,1,0
8401243ffffffff,2,0
8401245ffffffff,1,0
8401247ffffffff,3,0
8401249ffffffff,1,0
8401251ffffffff,1,0
8401255ffffffff,1,0
8401259ffffffff,4,0
840125bffffffff,4,0
8401261ffffffff,2,0
8401263ffffffff,3,0
8401265ffffffff,3,0
8401267ffffffff,3,0
8401269ffffffff,2,0
840126bffffffff,2,0
840126dffffffff,2,0
84012c1ffffffff,5,0
84012c3ffffffff,2,0
84012c5ffffffff,1,0
84012c7ffffffff,2,0
84012c9ffffffff,2,0
84012cbffffffff,7,0
84012edffffffff,1,0
8401301ffffffff,1,1
8401303ffffffff,2,1
840130bffffffff,1,0
8401311ffffffff,1,0
8401315ffffffff,3,1
8401317ffffffff,2,0
8401319ffffffff,1,0
840131bffffffff,1,0
8401351ffffffff,4,0
8401353ffffffff,3,0
8401355ffffffff,2,0
8401357ffffffff,3,0
8401359ffffffff,4,0
840135bffffffff,3,0
840135dffffffff,8,0
8403205ffffffff,1,0
8403207ffffffff,1,0
840326dffffffff,0,1
8406289ffffffff,3,0
840628bffffffff,1,0
8406293ffffffff,1,0
840629bffffffff,1,0
840629dffffffff,2,0
84062c3ffffffff,4,0
84062cbffffffff,3,0
84062d1ffffffff,2,0
84062d3ffffffff,2,0
84062d7ffffffff,2,0
84062d9ffffffff,2,0
84062dbffffffff,4,0
84062ddffffffff,1,0
8406601ffffffff,11,0
8406605ffffffff,22,0
8406607ffffffff,2,0
8406609ffffffff,31,0
840660bffffffff,5,0
840660dffffffff,19,0
8406621ffffffff,25,0
8406625ffffffff,11,0
8406627ffffffff,7,0
8406629ffffffff,16,0
840662bffffffff,17,0
840662dffffffff,29,0
840663dffffffff,4,0
8406641ffffffff,12,0
8406643ffffffff,16,0
8406645ffffffff,9,0
8406647ffffffff,12,0
8406649ffffffff,7,0
840664bffffffff,7,0
840664dffffffff,8,0
8406655ffffffff,1,0
840665dffffffff,1,0
8406661ffffffff,26,0
8406663ffffffff,9,0
8406665ffffffff,23,0
8406667ffffffff,32,0
8406669ffffffff,18,0
840666bffffffff,14,0
840666dffffffff,26,0
8406703ffffffff,12,0
8406709ffffffff,1,0
840670bffffffff,4,0
8406715ffffffff,1,0
8406719ffffffff,2,0
840671dffffffff,22,0
8406743ffffffff,6,0
840674bffffffff,2,0
840674dffffffff,2,0
8406751ffffffff,20,0
8406753ffffffff,11,0
8406755ffffffff,4,0
8406757ffffffff,25,0
8406759ffffffff,17,0
840675bffffffff,17,0
840675dffffffff,7,0
8406c31ffffffff,1,0
8406c37ffffffff,3,0
8406c81ffffffff,1,0
8406c83ffffffff,14,0
8406c85ffffffff,17,0
8406c8dffffffff,5,0
8406c91ffffffff,2,0
8406c93ffffffff,1,0
8406c95ffffffff,25,0
8406c9dffffffff,23,0
8406ca1ffffffff,14,0
8406ca3ffffffff,4,0
8406ca5ffffffff,5,0
8406ca7ffffffff,11,0
8406ca9ffffffff,3,0
8406cabffffffff,14,0
8406cadffffffff,1,0
8406cb1ffffffff,25,0
8406cb3ffffffff,6,0
8406cb5ffffffff,12,0
8406cb7ffffffff,14,0
8406cb9ffffffff,28,0
8406cbbffffffff,12,0
8406cbdffffffff,1,0
8406ce1ffffffff,17,0
8406ce5ffffffff,17,0
8406ce7ffffffff,1,0
8406ce9ffffffff,2,0
8406cedffffffff,2,0
8406d81ffffffff,4,0
8406d83ffffffff,6,0
8406d85ffffffff,4,0
8406d87ffffffff,5,0
8406d89ffffffff,4,0
8406d8bffffffff,8,0
8406d8dffffffff,4,0
8406d91ffffffff,4,0
8406d93ffffffff,1,0
8406d95ffffffff,9,0
8406d97ffffffff,3,0
8406d99ffffffff,9,0
8406d9bffffffff,4,0
8406d9dffffffff,9,0
8406da1ffffffff,1,0
8406da3ffffffff,1,0
8406da5ffffffff,5,0
8406da9ffffffff,5,0
8406dabffffffff,5,0
8406dadffffffff,6,0
8406db1ffffffff,1,0
8406db3ffffffff,3,0
8406db7ffffffff,1,0
8406dbbffffffff,10,0
8406dc3ffffffff,9,0
8406dc5ffffffff,1,0
8406dc7ffffffff,5,0
8406dcbffffffff,10,0
8406dd1ffffffff,14,0
8406dd3ffffffff,9,0
8406dd5ffffffff,1,0
8406dd7ffffffff,16,0
8406dd9ffffffff,7,0
8406ddbffffffff,16,0
8406dddffffffff,12,0
8406de3ffffffff,3,0
8406debffffffff,1,0
8407401ffffffff,2,0
8407403ffffffff,1,0
8407405ffffffff,1,0
8407407ffffffff,1,0
8407409ffffffff,1,0
840740bffffffff,2,0
8407415ffffffff,6,0
8407417ffffffff,13,0
840741bffffffff,1,0
8407421ffffffff,1,0
8407423ffffffff,3,0
8407427ffffffff,2,0
8407429ffffffff,1,0
840742bffffffff,3,0
8407431ffffffff,9,0
8407433ffffffff,39,0
8407435ffffffff,2,0
8407437ffffffff,10,0
8407439ffffffff,4,0
840743bffffffff,21,0
8407441ffffffff,1,0
8407443ffffffff,1,0
8407445ffffffff,4,0
8407461ffffffff,6,0
8407463ffffffff,1,0
8407467ffffffff,5,0
8407469ffffffff,1,0
840746bffffffff,4,0
8407485ffffffff,3,0
8407489ffffffff,1,0
840748dffffffff,2,0
84074a1ffffffff,16,0
84074a3ffffffff,4,0
84074a5ffffffff,9,0
84074a7ffffffff,8,0
84074a9ffffffff,11,0
84074abffffffff,10,0
84074adffffffff,4,0
84074b9ffffffff,2,0
84074bdffffffff,4,0
84074c1ffffffff,10,0
84074c3ffffffff,4,0
84074c5ffffffff,21,0
84074c7ffffffff,11,0
84074cdffffffff,1,0
84074e1ffffffff,31,0
84074e3ffffffff,14,0
84074e5ffffffff,47,0
84074e7ffffffff,22,0
84074e9ffffffff,25,0
84074ebffffffff,25,0
84074edffffffff,32,0
8407511ffffffff,2,0
8407515ffffffff,5,0
8407517ffffffff,1,0
8407519ffffffff,3,0
840751dffffffff,4,0
8407531ffffffff,3,0
8407533ffffffff,1,0
8407537ffffffff,6,0
840753bffffffff,4,0
8407581ffffffff,2,0
8407583ffffffff,12,0
8407585ffffffff,3,0
8407587ffffffff,6,0
8407589ffffffff,4,0
840758bffffffff,9,0
840758dffffffff,3,0
8407591ffffffff,31,0
8407593ffffffff,13,0
8407595ffffffff,23,0
8407597ffffffff,30,0
8407599ffffffff,25,0
840759bffffffff,9,0
840759dffffffff,33,0
84075a1ffffffff,3,0
84075a3ffffffff,1,0
84075a5ffffffff,1,0
84075a7ffffffff,4,0
84075abffffffff,3,0
84075adffffffff,1,0
84075b1ffffffff,3,0
84075b3ffffffff,20,0
84075b5ffffffff,8,0
84075b7ffffffff,7,0
84075b9ffffffff,10,0
84075bbffffffff,19,0
84075bdffffffff,11,0
84075c1ffffffff,2,0
84075c3ffffffff,5,0
84075c5ffffffff,3,0
84075c7ffffffff,2,0
84075c9ffffffff,1,0
84075cbffffffff,1,0
84075cdffffffff,2,0
84075d1ffffffff,73,0
84075d3ffffffff,32,0
84075d5ffffffff,5,0
84075d7ffffffff,43,0
84075d9ffffffff,51,0
84075dbffffffff,55,0
84075ddffffffff,6,0
84075e1ffffffff,3,0
84075e3ffffffff,1,0
84075e5ffffffff,3,0
84075e7ffffffff,2,0
84075e9ffffffff,2,0
84075ebffffffff,2,0
8408001ffffffff,6,0
8408005ffffffff,5,0
8408007ffffffff,7,0
8408009ffffffff,4,0
840800bffffffff,7,0
840800dffffffff,4,0
8408021ffffffff,22,0
8408023ffffffff,26,0
8408025ffffffff,42,0
8408027ffffffff,32,0
8408029ffffffff,11,0
840802bffffffff,15,0
840802dffffffff,16,0
8408031ffffffff,23,0
8408033ffffffff,24,0
8408035ffffffff,42,0
8408037ffffffff,42,0
8408039ffffffff,11,0
840803bffffffff,11,0
840803dffffffff,18,0
8408043ffffffff,2,0
8408047ffffffff,2,0
840804bffffffff,2,0
8408051ffffffff,2,0
8408053ffffffff,5,0
8408055ffffffff,3,0
8408057ffffffff,5,0
840805bffffffff,2,0
