hex,count_good_aircraft,count_bad_aircraft
8400e11ffffffff,0,1
8400e17ffffffff,0,1
8401043ffffffff,2,0
8401047ffffffff,2,0
8401049ffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,2,0
840106bffffffff,2,0
8401201ffffffff,4,0
8401205ffffffff,1,0
8401207ffffffff,4,0
840120dffffffff,1,0
8401211ffffffff,1,0
8401219ffffffff,1,0
840121bffffffff,2,0
8401221ffffffff,5,0
8401223ffffffff,1,0
8401225ffffffff,7,0
8401227ffffffff,5,0
8401229ffffffff,7,0
840122bffffffff,5,0
840122dffffffff,6,1
8401231ffffffff,3,0
8401233ffffffff,3,0
8401235ffffffff,1,0
8401237ffffffff,1,0
8401239ffffffff,3,0
840123dffffffff,4,0
8401245ffffffff,1,1
8401257ffffffff,1,0
8401261ffffffff,4,1
8401263ffffffff,4,0
8401267ffffffff,8,1
84012c1ffffffff,7,0
84012c3ffffffff,1,0
84012c5ffffffff,6,0
84012c7ffffffff,1,0
84012c9ffffffff,4,0
84012cbffffffff,5,0
84012cdffffffff,2,0
8401343ffffffff,1,0
8401349ffffffff,2,1
840134bffffffff,2,1
8401351ffffffff,7,1
8401355ffffffff,4,0
8401359ffffffff,6,1
840135bffffffff,4,2
840135dffffffff,7,1
8406283ffffffff,1,0
8406289ffffffff,3,0
840628bffffffff,3,0
8406291ffffffff,1,0
8406297ffffffff,1,0
8406299ffffffff,3,0
840629bffffffff,3,0
840629dffffffff,1,0
84062c3ffffffff,1,0
84062d1ffffffff,9,0
84062d3ffffffff,4,0
84062d5ffffffff,8,0
84062d7ffffffff,5,0
84062d9ffffffff,9,0
84062dbffffffff,9,0
84062ddffffffff,6,0
8406601ffffffff,1,0
8406605ffffffff,5,0
8406609ffffffff,7,0
840660dffffffff,3,0
8406621ffffffff,19,0
8406625ffffffff,11,0
8406627ffffffff,9,0
8406629ffffffff,9,0
840662bffffffff,6,0
840662dffffffff,16,0
8406641ffffffff,4,0
8406643ffffffff,4,0
8406645ffffffff,8,0
8406647ffffffff,4,0
8406649ffffffff,3,0
840664bffffffff,1,0
840664dffffffff,9,0
8406655ffffffff,1,0
8406661ffffffff,20,0
8406663ffffffff,7,0
8406665ffffffff,10,0
8406667ffffffff,17,0
8406669ffffffff,15,0
840666bffffffff,8,0
840666dffffffff,24,0
8406703ffffffff,5,0
8406709ffffffff,2,0
840670bffffffff,2,0
8406715ffffffff,5,0
8406719ffffffff,1,0
840671dffffffff,18,0
8406739ffffffff,1,0
8406743ffffffff,4,0
840674bffffffff,2,0
8406751ffffffff,17,0
8406753ffffffff,5,0
8406755ffffffff,2,0
8406757ffffffff,20,0
8406759ffffffff,18,0
840675bffffffff,7,0
840675dffffffff,6,0
8406c31ffffffff,1,0
8406c37ffffffff,2,0
8406c83ffffffff,2,0
8406c85ffffffff,3,0
8406c95ffffffff,2,0
8406c9dffffffff,2,0
8406ca1ffffffff,2,0
8406ca3ffffffff,1,0
8406ca7ffffffff,2,0
8406cabffffffff,3,0
8406cb1ffffffff,2,0
8406cb5ffffffff,1,0
8406cb7ffffffff,2,0
8406cb9ffffffff,1,0
8406cbbffffffff,1,0
8406cbdffffffff,1,0
8406ce5ffffffff,2,0
8406ce7ffffffff,1,0
8406d83ffffffff,1,0
8406d8bffffffff,1,0
8406d95ffffffff,1,0
8406d99ffffffff,2,0
8406d9dffffffff,2,0
8406db1ffffffff,1,0
8406db7ffffffff,1,0
8406dbbffffffff,1,0
8406dc3ffffffff,2,0
8406dc7ffffffff,2,0
8406dc9ffffffff,1,0
8406dcbffffffff,4,0
8406dd1ffffffff,4,0
8406dd3ffffffff,2,0
8406dd5ffffffff,1,0
8406dd7ffffffff,2,0
8406dd9ffffffff,2,0
8406ddbffffffff,3,0
8406dddffffffff,3,0
8407401ffffffff,10,0
8407403ffffffff,9,0
8407405ffffffff,13,0
8407407ffffffff,7,0
8407409ffffffff,7,0
840740bffffffff,13,0
840740dffffffff,14,0
8407411ffffffff,1,0
8407415ffffffff,7,0
8407417ffffffff,14,0
840741dffffffff,2,0
8407421ffffffff,1,0
8407423ffffffff,18,0
8407427ffffffff,8,0
8407429ffffffff,2,0
840742bffffffff,18,0
840742dffffffff,1,0
8407431ffffffff,16,0
8407433ffffffff,48,0
8407435ffffffff,6,0
8407437ffffffff,20,0
8407439ffffffff,6,0
840743bffffffff,18,0
840743dffffffff,3,0
8407443ffffffff,7,0
8407445ffffffff,1,0
8407447ffffffff,9,0
840744bffffffff,5,0
8407455ffffffff,7,0
840745dffffffff,2,0
8407461ffffffff,12,0
8407463ffffffff,3,0
8407467ffffffff,12,0
8407469ffffffff,3,0
840746bffffffff,3,0
8407485ffffffff,1,0
840748dffffffff,1,0
84074a1ffffffff,5,0
84074a3ffffffff,1,0
84074a5ffffffff,8,0
84074a7ffffffff,9,0
84074a9ffffffff,6,0
84074abffffffff,1,0
84074adffffffff,6,0
84074c1ffffffff,4,0
84074c3ffffffff,2,0
84074c5ffffffff,14,0
84074c7ffffffff,8,0
84074e1ffffffff,26,0
84074e3ffffffff,15,0
84074e5ffffffff,40,0
84074e7ffffffff,17,0
84074e9ffffffff,18,0
84074ebffffffff,24,0
84074edffffffff,32,0
8407511ffffffff,6,0
8407513ffffffff,5,0
8407515ffffffff,5,0
8407517ffffffff,8,0
8407519ffffffff,4,0
840751bffffffff,1,0
8407533ffffffff,6,0
8407537ffffffff,1,0
8407539ffffffff,1,0
840753bffffffff,6,0
8407581ffffffff,9,0
8407583ffffffff,9,0
8407585ffffffff,10,0
8407587ffffffff,6,0
8407589ffffffff,5,0
840758bffffffff,10,0
840758dffffffff,8,0
8407591ffffffff,19,0
8407593ffffffff,8,0
8407595ffffffff,24,0
8407597ffffffff,28,0
8407599ffffffff,14,0
840759bffffffff,9,0
840759dffffffff,28,0
84075a1ffffffff,6,0
84075a3ffffffff,4,0
84075a5ffffffff,5,0
84075a7ffffffff,2,0
84075a9ffffffff,7,0
84075abffffffff,8,0
84075adffffffff,4,0
84075b1ffffffff,8,0
84075b3ffffffff,21,0
84075b5ffffffff,6,0
84075b7ffffffff,8,0
84075b9ffffffff,11,0
84075bbffffffff,19,0
84075bdffffffff,7,0
84075c1ffffffff,10,0
84075c3ffffffff,5,0
84075c5ffffffff,6,0
84075c7ffffffff,12,0
84075c9ffffffff,8,0
84075cbffffffff,7,0
84075cdffffffff,8,0
84075d1ffffffff,81,0
84075d3ffffffff,22,0
84075d5ffffffff,11,0
84075d7ffffffff,60,0
84075d9ffffffff,81,0
84075dbffffffff,33,0
84075ddffffffff,26,0
84075e1ffffffff,6,0
84075e3ffffffff,3,0
84075e5ffffffff,11,0
84075e7ffffffff,4,0
84075e9ffffffff,8,0
84075ebffffffff,3,0
84075edffffffff,8,0
8407635ffffffff,1,0
8408001ffffffff,7,0
8408005ffffffff,5,0
8408007ffffffff,6,0
8408009ffffffff,2,0
840800bffffffff,7,0
840800dffffffff,5,0
8408021ffffffff,24,0
8408023ffffffff,32,0
8408025ffffffff,46,0
8408027ffffffff,43,0
8408029ffffffff,10,0
840802bffffffff,18,0
840802dffffffff,22,0
8408031ffffffff,29,0
8408033ffffffff,30,0
8408035ffffffff,54,0
8408037ffffffff,53,0
8408039ffffffff,8,0
840803bffffffff,12,0
840803dffffffff,21,0
8408043ffffffff,1,0
840804bffffffff,1,0
8408053ffffffff,3,0
8408057ffffffff,5,0
840805bffffffff,1,0
8408061ffffffff,4,0
8408063ffffffff,4,0
8408065ffffffff,5,0
8408069ffffffff,2,0
840806bffffffff,2,0
840806dffffffff,4,0
8408101ffffffff,39,0
8408103ffffffff,5,0
8408105ffffffff,21,0
8408107ffffffff,7,0
8408109ffffffff,53,0
840810bffffffff,47,0
840810dffffffff,58,0
8408111ffffffff,5,0
8408113ffffffff,7,0
8408115ffffffff,3,0
8408117ffffffff,6,0
8408119ffffffff,42,0
840811bffffffff,8,0
840811dffffffff,4,0
8408121ffffffff,10,0
8408123ffffffff,10,0
8408125ffffffff,11,0
8408127ffffffff,7,0
8408129ffffffff,18,0
840812bffffffff,7,0
840812dffffffff,11,0
8408131ffffffff,9,0
8408133ffffffff,17,0
8408135ffffffff,7,0
8408137ffffffff,13,0
8408139ffffffff,7,0
840813bffffffff,12,0
840813dffffffff,10,0
8408141ffffffff,18,0
8408143ffffffff,25,0
8408145ffffffff,10,0
8408147ffffffff,31,0
8408149ffffffff,18,0
840814bffffffff,20,0
840814dffffffff,16,0
8408151ffffffff,62,0
8408153ffffffff,28,0
8408155ffffffff,47,0
8408157ffffffff,58,0
8408159ffffffff,17,0
840815bffffffff,19,0
840815dffffffff,25,0
8408161ffffffff,47,0
8408163ffffffff,56,0
8408165ffffffff,55,0
8408167ffffffff,57,0
8408169ffffffff,13,0
840816bffffffff,43,0
840816dffffffff,28,0
8408181ffffffff,5,0
8408183ffffffff,5,0
8408185ffffffff,7,0
8408187ffffffff,8,0
8408189ffffffff,3,0
840818bffffffff,3,0
840818dffffffff,5,0
8408191ffffffff,3,0
8408193ffffffff,3,0
8408195ffffffff,5,0
8408197ffffffff,5,0
8408199ffffffff,4,0
840819bffffffff,3,0
840819dffffffff,3,0
84081a1ffffffff,3,0
84081a3ffffffff,4,0
84081a5ffffffff,4,0
84081a7ffffffff,6,0
84081a9ffffffff,2,0
84081abffffffff,2,0
84081adffffffff,7,0
84081b1ffffffff,7,0
84081b3ffffffff,5,0
84081b5ffffffff,5,0
84081b7ffffffff,7,0
84081b9ffffffff,7,0
84081bbffffffff,5,0
84081bdffffffff,3,0
84081c1ffffffff,4,0
84081c3ffffffff,4,0
84081c5ffffffff,9,0
84081c7ffffffff,3,0
84081c9ffffffff,40,0
84081cbffffffff,32,0
84081cdffffffff,4,0
84081d1ffffffff,8,0
84081d3ffffffff,10,0
84081d5ffffffff,3,0
84081d7ffffffff,5,0
84081d9ffffffff,50,0
84081dbffffffff,50,0
84081ddffffffff,21,0
84081e1ffffffff,5,0
84081e3ffffffff,6,0
84081e5ffffffff,7,0
84081e7ffffffff,7,0
84081e9ffffffff,5,0
84081ebffffffff,6,0
84081edffffffff,10,0
8408207ffffffff,1,0
8408213ffffffff,1,0
840821bffffffff,1,0
8408235ffffffff,1,0
840823dffffffff,1,0
8408281ffffffff,3,0
8408283ffffffff,21,0
8408285ffffffff,2,0
8408287ffffffff,18,0
8408289ffffffff,2,0
840828bffffffff,1,0
840828dffffffff,1,0
8408291ffffffff,41,0
8408293ffffffff,43,0
8408295ffffffff,40,0
8408297ffffffff,49,0
8408299ffffffff,26,0
840829bffffffff,46,0
840829dffffffff,22,0
84082a1ffffffff,10,0
84082a3ffffffff,33,0
84082a5ffffffff,11,0
84082a7ffffffff,35,0
84082abffffffff,16,0
84082adffffffff,1,0
84082b1ffffffff,52,0
84082b3ffffffff,9,0
84082b5ffffffff,54,0
84082b7ffffffff,8,0
84082b9ffffffff,41,0
84082bbffffffff,50,0
84082bdffffffff,34,0
84082c3ffffffff,1,0
84082c5ffffffff,1,0
84082cbffffffff,1,0
84082cdffffffff,1,0
84082d1ffffffff,2,0
84082d3ffffffff,3,0
84082d5ffffffff,1,0
84082d7ffffffff,2,0
84082d9ffffffff,1,0
84082dbffffffff,2,0
84082ddffffffff,1,0
84082e1ffffffff,1,0
84082e3ffffffff,1,0
84082e5ffffffff,1,0
84082e9ffffffff,1,0
84082ebffffffff,1,0
84082edffffffff,1,0
8408301ffffffff,3,0
8408303ffffffff,2,0
8408305ffffffff,3,0
8408307ffffffff,5,0
8408309ffffffff,1,0
840830dffffffff,3,0
8408315ffffffff,1,0
8408317ffffffff,1,0
8408321ffffffff,10,0
8408323ffffffff,7,0
8408325ffffffff,19,0
8408327ffffffff,20,0
8408329ffffffff,6,0
840832bffffffff,6,0
840832dffffffff,7,0
8408331ffffffff,10,0
8408333ffffffff,5,0
8408335ffffffff,15,0
8408337ffffffff,14,0
8408339ffffffff,3,0
840833bffffffff,1,0
840833dffffffff,10,0
8408347ffffffff,2,0
8408361ffffffff,1,0
8408363ffffffff,3,0
8408365ffffffff,12,0
8408367ffffffff,3,0
8408369ffffffff,1,0
840836bffffffff,1,0
840836dffffffff,4,0
8408801ffffffff,33,0
8408803ffffffff,31,0
8408805ffffffff,87,0
8408807ffffffff,13,0
8408809ffffffff,20,0
840880bffffffff,31,0
840880dffffffff,58,0
8408811ffffffff,7,0
8408813ffffffff,3,0
8408815ffffffff,9,0
8408817ffffffff,5,0
8408819ffffffff,26,0
840881bffffffff,22,0
840881dffffffff,27,0
8408821ffffffff,35,0
8408823ffffffff,46,0
8408825ffffffff,32,0
8408827ffffffff,23,0
8408829ffffffff,99,0
840882bffffffff,42,0
840882dffffffff,44,0
8408831ffffffff,17,0
8408833ffffffff,18,0
8408835ffffffff,47,0
8408837ffffffff,43,0
8408839ffffffff,11,0
840883bffffffff,11,0
840883dffffffff,27,0
8408841ffffffff,20,0
