hex,count_good_aircraft,count_bad_aircraft
8401041ffffffff,1,0
8401043ffffffff,2,0
8401045ffffffff,1,0
8401047ffffffff,2,0
8401049ffffffff,2,0
840104bffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,1,0
840105dffffffff,2,0
840106bffffffff,2,0
8401201ffffffff,3,0
8401203ffffffff,1,0
8401205ffffffff,1,0
8401207ffffffff,3,0
840120dffffffff,2,0
8401219ffffffff,1,0
840121bffffffff,2,0
8401221ffffffff,4,0
8401223ffffffff,2,0
8401225ffffffff,4,0
8401227ffffffff,6,0
840122bffffffff,2,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,3,0
8401235ffffffff,2,0
8401237ffffffff,1,0
8401239ffffffff,2,0
840123dffffffff,1,0
840124bffffffff,1,0
840125dffffffff,1,0
8401261ffffffff,4,0
8401263ffffffff,3,0
8401265ffffffff,5,0
8401267ffffffff,6,0
8401269ffffffff,1,0
840126bffffffff,1,0
840126dffffffff,2,0
84012c1ffffffff,3,0
84012c3ffffffff,3,0
84012c9ffffffff,1,0
84012cbffffffff,4,0
84012cdffffffff,2,0
8401309ffffffff,1,0
8401313ffffffff,1,0
8401319ffffffff,1,0
840131bffffffff,1,0
8401343ffffffff,1,0
8401351ffffffff,9,0
8401353ffffffff,1,0
8401355ffffffff,5,0
8401357ffffffff,1,0
8401359ffffffff,7,0
840135bffffffff,4,0
840135dffffffff,9,1
8406281ffffffff,5,0
8406283ffffffff,8,0
8406285ffffffff,1,0
8406289ffffffff,9,0
840628bffffffff,6,0
840628dffffffff,3,0
8406291ffffffff,3,0
8406293ffffffff,6,0
8406295ffffffff,5,0
8406297ffffffff,4,0
8406299ffffffff,6,0
840629bffffffff,10,0
840629dffffffff,15,0
84062b9ffffffff,7,0
84062bbffffffff,1,0
84062c1ffffffff,2,0
84062c3ffffffff,13,0
84062c7ffffffff,2,0
84062cbffffffff,13,0
84062d1ffffffff,8,0
84062d3ffffffff,14,0
84062d5ffffffff,10,0
84062d7ffffffff,13,0
84062d9ffffffff,10,0
84062dbffffffff,10,0
84062ddffffffff,7,0
8406601ffffffff,15,0
8406603ffffffff,5,0
8406605ffffffff,7,0
8406607ffffffff,2,0
8406609ffffffff,28,0
840660bffffffff,8,0
840660dffffffff,12,0
8406615ffffffff,1,0
8406621ffffffff,24,0
8406625ffffffff,11,0
8406627ffffffff,9,0
8406629ffffffff,20,0
840662bffffffff,6,0
840662dffffffff,30,0
8406639ffffffff,3,0
840663dffffffff,1,0
8406641ffffffff,19,0
8406643ffffffff,8,0
8406645ffffffff,27,0
8406647ffffffff,10,0
8406649ffffffff,9,0
840664bffffffff,4,0
840664dffffffff,19,0
8406655ffffffff,1,0
840665dffffffff,2,0
8406661ffffffff,36,0
8406663ffffffff,21,0
8406665ffffffff,15,0
8406667ffffffff,30,0
8406669ffffffff,25,0
840666bffffffff,31,0
840666dffffffff,20,0
8406703ffffffff,6,0
