hex,count_good_aircraft,count_bad_aircraft
8401211ffffffff,2,0
8401215ffffffff,2,0
8401217ffffffff,1,0
840121bffffffff,1,0
840122dffffffff,1,0
840123bffffffff,1,0
840124bffffffff,1,0
8401251ffffffff,2,0
8401253ffffffff,2,0
8401259ffffffff,3,0
840125bffffffff,1,0
84012c1ffffffff,4,0
84012c3ffffffff,2,0
84012c5ffffffff,2,0
84012c7ffffffff,3,0
84012c9ffffffff,1,0
84012cbffffffff,5,0
84012ddffffffff,1,0
8401301ffffffff,2,1
8401309ffffffff,1,0
8401341ffffffff,1,0
8401345ffffffff,1,0
8401347ffffffff,1,0
840134dffffffff,1,0
8401351ffffffff,8,1
8401353ffffffff,2,0
8401355ffffffff,4,0
8401357ffffffff,2,0
8401359ffffffff,5,0
840135dffffffff,10,1
8403263ffffffff,1,0
8404841ffffffff,1,0
8404845ffffffff,1,0
840484bffffffff,1,0
8404859ffffffff,1,0
840485dffffffff,1,0
8404869ffffffff,2,0
840486bffffffff,1,0
8404a07ffffffff,1,0
8404a15ffffffff,1,0
8404a17ffffffff,1,0
8404a29ffffffff,1,0
8404a2bffffffff,1,0
8404a2dffffffff,1,0
8404a39ffffffff,1,0
8404a43ffffffff,2,0
8404ae5ffffffff,1,0
8404b03ffffffff,1,0
8404b05ffffffff,2,0
8404b07ffffffff,1,0
8404b13ffffffff,1,0
8404b15ffffffff,1,0
8404b17ffffffff,2,0
8404b23ffffffff,1,0
8404b25ffffffff,1,0
8404b27ffffffff,1,0
8404b2bffffffff,1,0
8404b39ffffffff,1,0
8404b3bffffffff,1,0
8404b3dffffffff,2,0
8404b41ffffffff,1,0
8404b4bffffffff,1,0
8404b4dffffffff,1,0
8404b59ffffffff,1,0
8404b5bffffffff,1,0
8406281ffffffff,3,0
8406283ffffffff,5,0
8406287ffffffff,1,0
8406289ffffffff,7,0
840628bffffffff,4,0
8406291ffffffff,1,0
8406293ffffffff,4,0
8406295ffffffff,2,0
8406297ffffffff,2,0
8406299ffffffff,3,0
840629bffffffff,4,0
840629dffffffff,3,0
84062b9ffffffff,1,0
84062c3ffffffff,5,0
84062c7ffffffff,1,0
84062cbffffffff,5,0
84062d1ffffffff,7,0
84062d3ffffffff,3,0
84062d5ffffffff,5,0
84062d7ffffffff,5,0
84062d9ffffffff,7,0
84062dbffffffff,3,0
84062ddffffffff,7,0
8406601ffffffff,12,0
8406603ffffffff,5,0
8406605ffffffff,12,0
8406607ffffffff,1,0
8406609ffffffff,31,0
840660bffffffff,14,0
840660dffffffff,13,0
8406621ffffffff,32,0
8406625ffffffff,4,0
8406627ffffffff,5,0
8406629ffffffff,32,0
840662bffffffff,3,0
840662dffffffff,40,0
8406639ffffffff,2,0
8406641ffffffff,13,0
8406643ffffffff,5,0
8406645ffffffff,35,0
8406647ffffffff,10,0
8406649ffffffff,4,0
840664dffffffff,35,0
8406661ffffffff,54,0
8406663ffffffff,39,0
8406665ffffffff,11,0
8406667ffffffff,32,0
8406669ffffffff,45,0
840666bffffffff,41,0
840666dffffffff,25,0
8406703ffffffff,9,0
840670bffffffff,2,0
840671dffffffff,19,0
8406743ffffffff,6,0
8406749ffffffff,1,0
840674bffffffff,4,0
8406751ffffffff,15,0
8406753ffffffff,5,0
8406755ffffffff,1,0
8406757ffffffff,18,0
8406759ffffffff,17,0
840675bffffffff,10,0
840675dffffffff,6,0
840676bffffffff,1,0
840676dffffffff,1,0
8406c27ffffffff,1,0
8406c31ffffffff,6,0
8406c33ffffffff,1,0
8406c35ffffffff,4,0
8406c37ffffffff,6,0
8406c83ffffffff,22,0
8406c85ffffffff,37,0
8406c87ffffffff,1,0
8406c8dffffffff,1,0
8406c93ffffffff,2,0
8406c95ffffffff,34,0
8406c9dffffffff,24,0
8406ca1ffffffff,30,0
8406ca3ffffffff,8,0
8406ca5ffffffff,16,0
8406ca7ffffffff,19,0
8406ca9ffffffff,16,0
8406cabffffffff,24,0
8406cadffffffff,2,0
8406cb1ffffffff,34,0
8406cb3ffffffff,14,0
8406cb5ffffffff,9,0
8406cb7ffffffff,16,0
8406cb9ffffffff,34,0
8406cbbffffffff,17,0
8406cbdffffffff,1,0
8406ce1ffffffff,4,0
8406ce3ffffffff,1,0
8406ce5ffffffff,17,0
8406ce7ffffffff,3,0
8406ce9ffffffff,1,0
8406cedffffffff,2,0
8406d83ffffffff,7,0
8406d85ffffffff,2,0
8406d87ffffffff,3,0
8406d8bffffffff,11,0
8406d91ffffffff,12,0
8406d93ffffffff,3,0
8406d95ffffffff,5,0
8406d97ffffffff,5,0
8406d99ffffffff,3,0
8406d9bffffffff,13,0
8406d9dffffffff,10,0
8406da3ffffffff,1,0
8406da9ffffffff,8,0
8406dadffffffff,1,0
8406db1ffffffff,5,0
