hex,count_good_aircraft,count_bad_aircraft
8401041ffffffff,1,0
8401043ffffffff,2,0
8401047ffffffff,1,0
840104bffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,1,0
840105dffffffff,2,0
840106bffffffff,1,0
8401201ffffffff,3,0
8401207ffffffff,3,0
840120dffffffff,2,0
8401219ffffffff,1,0
8401221ffffffff,6,0
8401223ffffffff,4,0
8401225ffffffff,5,0
8401227ffffffff,4,0
8401229ffffffff,2,0
840122bffffffff,2,0
840122dffffffff,4,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401235ffffffff,3,0
8401237ffffffff,2,0
8401239ffffffff,3,0
840123dffffffff,2,0
8401249ffffffff,1,0
840124bffffffff,1,0
8401259ffffffff,1,0
840125bffffffff,1,0
840125dffffffff,2,0
8401261ffffffff,4,1
8401263ffffffff,1,0
8401265ffffffff,2,1
8401267ffffffff,5,2
840126bffffffff,1,0
840126dffffffff,2,0
84012c1ffffffff,1,0
84012c3ffffffff,2,0
84012c9ffffffff,4,0
84012cbffffffff,2,0
84012d5ffffffff,1,0
8401313ffffffff,1,0
8401343ffffffff,1,0
8401349ffffffff,3,0
840134bffffffff,3,0
8401351ffffffff,6,0
8401355ffffffff,3,0
8401359ffffffff,9,0
840135bffffffff,6,0
840135dffffffff,8,0
8404841ffffffff,1,0
8404843ffffffff,1,0
840484dffffffff,1,0
8404861ffffffff,3,0
8404865ffffffff,1,0
8404867ffffffff,3,0
8404869ffffffff,2,0
8404a41ffffffff,2,0
8404a43ffffffff,2,0
8404a4dffffffff,2,0
8404a55ffffffff,1,0
8404a65ffffffff,2,0
8404b01ffffffff,1,0
8404b03ffffffff,1,0
8404b0bffffffff,1,0
8404b11ffffffff,3,0
8404b13ffffffff,3,0
8404b17ffffffff,2,0
8404b19ffffffff,2,0
8404b1dffffffff,1,0
8404b29ffffffff,1,0
8404b2bffffffff,1,0
8404b31ffffffff,1,0
8404b33ffffffff,1,0
8404b3dffffffff,1,0
8404b53ffffffff,2,0
8404b5bffffffff,2,0
8404b6bffffffff,1,0
84059b3ffffffff,2,0
84059bbffffffff,1,0
8406281ffffffff,1,0
8406283ffffffff,6,0
8406287ffffffff,1,0
8406289ffffffff,3,0
840628bffffffff,5,0
8406291ffffffff,1,0
8406293ffffffff,3,0
8406295ffffffff,4,0
8406297ffffffff,1,0
8406299ffffffff,5,0
840629bffffffff,4,0
840629dffffffff,8,0
84062b1ffffffff,1,0
84062b9ffffffff,7,0
84062bbffffffff,1,0
84062c3ffffffff,3,0
84062cbffffffff,3,0
84062d1ffffffff,4,0
84062d3ffffffff,8,0
84062d5ffffffff,3,0
84062d7ffffffff,8,0
84062d9ffffffff,3,0
84062dbffffffff,3,0
84062ddffffffff,1,0
8406469ffffffff,1,0
8406601ffffffff,12,0
8406603ffffffff,3,0
8406605ffffffff,9,0
8406607ffffffff,5,0
8406609ffffffff,16,0
840660bffffffff,5,0
