hex,count_good_aircraft,count_bad_aircraft
84005d1ffffffff,1,0
8401043ffffffff,1,0
8401047ffffffff,1,0
8401049ffffffff,2,0
840104dffffffff,1,0
8401059ffffffff,2,0
840105bffffffff,1,0
840105dffffffff,1,0
8401069ffffffff,1,0
840106bffffffff,1,0
8401201ffffffff,2,0
8401207ffffffff,2,0
840120dffffffff,3,0
8401221ffffffff,1,0
8401225ffffffff,2,0
8401227ffffffff,1,0
840122bffffffff,1,0
840122dffffffff,1,0
8401231ffffffff,4,0
8401233ffffffff,4,0
8401235ffffffff,2,0
8401237ffffffff,2,0
8401239ffffffff,2,0
8401241ffffffff,5,0
8401243ffffffff,3,0
8401245ffffffff,5,2
8401247ffffffff,2,0
840124bffffffff,2,0
840124dffffffff,1,0
8401251ffffffff,2,0
8401253ffffffff,1,0
8401255ffffffff,1,0
840125bffffffff,1,0
840125dffffffff,1,0
8401261ffffffff,4,0
8401263ffffffff,2,0
8401265ffffffff,4,0
8401267ffffffff,2,0
8401269ffffffff,4,0
840126bffffffff,3,0
840126dffffffff,2,0
84012c1ffffffff,5,0
84012c3ffffffff,4,0
84012c5ffffffff,2,0
84012c7ffffffff,2,0
84012c9ffffffff,3,0
84012cbffffffff,4,0
840130bffffffff,1,0
8401311ffffffff,1,1
8401315ffffffff,0,1
8401317ffffffff,1,1
8401319ffffffff,2,0
840131bffffffff,1,0
8401343ffffffff,1,0
8401351ffffffff,5,0
8401353ffffffff,4,0
8401355ffffffff,2,0
8401357ffffffff,2,0
8401359ffffffff,7,2
840135bffffffff,2,1
840135dffffffff,10,2
8403205ffffffff,1,1
8406289ffffffff,5,0
840628bffffffff,2,0
8406291ffffffff,2,0
8406293ffffffff,1,0
8406299ffffffff,2,0
840629bffffffff,4,0
840629dffffffff,6,0
84062c1ffffffff,1,0
84062c3ffffffff,1,0
84062d1ffffffff,8,0
84062d3ffffffff,9,0
84062d5ffffffff,10,0
84062d7ffffffff,10,0
84062d9ffffffff,13,0
84062dbffffffff,15,0
84062ddffffffff,10,0
8406601ffffffff,6,0
8406605ffffffff,7,0
8406607ffffffff,3,0
8406609ffffffff,14,0
840660bffffffff,2,0
840660dffffffff,13,0
8406621ffffffff,20,0
8406625ffffffff,10,0
8406627ffffffff,4,0
8406629ffffffff,15,0
840662bffffffff,5,0
840662dffffffff,25,0
8406631ffffffff,1,0
840663dffffffff,2,0
8406641ffffffff,12,0
8406643ffffffff,5,0
8406645ffffffff,17,0
8406647ffffffff,12,0
8406649ffffffff,9,0
840664bffffffff,1,0
840664dffffffff,14,0
8406655ffffffff,1,0
840665dffffffff,1,0
8406661ffffffff,23,0
8406663ffffffff,14,0
8406665ffffffff,19,0
8406667ffffffff,25,0
8406669ffffffff,15,0
840666bffffffff,18,0
840666dffffffff,27,0
8406701ffffffff,1,0
8406703ffffffff,4,0
8406709ffffffff,1,0
840670bffffffff,5,0
8406711ffffffff,1,0
8406713ffffffff,1,0
8406715ffffffff,7,0
8406719ffffffff,3,0
840671dffffffff,25,0
8406739ffffffff,1,0
840673bffffffff,1,0
8406743ffffffff,10,0
840674bffffffff,7,0
8406751ffffffff,33,0
8406753ffffffff,5,0
8406755ffffffff,7,0
8406757ffffffff,34,0
8406759ffffffff,36,0
840675bffffffff,7,0
840675dffffffff,13,0
8406c31ffffffff,2,0
8406c33ffffffff,1,0
8406c37ffffffff,5,0
8406c83ffffffff,7,0
8406c85ffffffff,14,0
8406c8dffffffff,3,0
8406c95ffffffff,11,0
8406c9dffffffff,8,0
8406ca1ffffffff,10,0
8406ca3ffffffff,4,0
8406ca5ffffffff,2,0
8406ca7ffffffff,8,0
8406ca9ffffffff,3,0
8406cabffffffff,12,0
8406cadffffffff,1,0
8406cb1ffffffff,10,0
8406cb3ffffffff,3,0
8406cb5ffffffff,9,0
8406cb7ffffffff,9,0
8406cb9ffffffff,12,0
8406cbbffffffff,7,0
8406cbdffffffff,4,0
8406ce1ffffffff,9,0
8406ce3ffffffff,1,0
8406ce5ffffffff,10,0
8406ce7ffffffff,3,0
8406ce9ffffffff,1,0
8406cedffffffff,1,0
8406d81ffffffff,5,0
8406d83ffffffff,3,0
8406d85ffffffff,3,0
8406d87ffffffff,3,0
8406d89ffffffff,4,0
8406d8bffffffff,4,0
8406d8dffffffff,1,0
8406d91ffffffff,4,0
8406d93ffffffff,6,0
8406d95ffffffff,6,0
8406d97ffffffff,2,0
8406d99ffffffff,7,0
8406d9bffffffff,3,0
8406d9dffffffff,7,0
8406da5ffffffff,1,0
8406da9ffffffff,1,0
8406dabffffffff,4,0
8406dadffffffff,1,0
8406db1ffffffff,4,0
8406db7ffffffff,2,0
8406db9ffffffff,2,0
8406dbbffffffff,7,0
8406dc1ffffffff,1,0
8406dc3ffffffff,4,0
8406dc7ffffffff,2,0
8406dcbffffffff,6,0
8406dd1ffffffff,7,0
8406dd3ffffffff,6,0
8406dd5ffffffff,5,0
8406dd7ffffffff,9,0
8406dd9ffffffff,4,0
8406ddbffffffff,11,0
8406dddffffffff,9,0
8406de3ffffffff,1,0
8407401ffffffff,19,0
8407403ffffffff,7,0
8407405ffffffff,8,0
8407407ffffffff,22,0
8407409ffffffff,4,0
840740bffffffff,23,0
840740dffffffff,5,0
8407411ffffffff,1,0
8407415ffffffff,17,0
8407417ffffffff,13,0
8407421ffffffff,1,0
8407423ffffffff,23,0
8407425ffffffff,1,0
8407427ffffffff,17,0
8407429ffffffff,6,0
840742bffffffff,25,0
840742dffffffff,1,0
8407431ffffffff,26,0
8407433ffffffff,66,0
8407435ffffffff,8,0
8407437ffffffff,25,0
8407439ffffffff,6,0
840743bffffffff,57,0
840743dffffffff,7,0
8407443ffffffff,5,0
8407445ffffffff,1,0
8407447ffffffff,6,0
840744bffffffff,3,0
8407455ffffffff,6,0
840745dffffffff,1,0
8407463ffffffff,13,0
8407467ffffffff,8,0
840746bffffffff,11,0
8407485ffffffff,3,0
8407489ffffffff,1,0
840748dffffffff,3,0
84074a1ffffffff,24,0
84074a3ffffffff,1,0
84074a5ffffffff,17,0
84074a7ffffffff,14,0
84074a9ffffffff,25,0
84074abffffffff,3,0
84074adffffffff,9,0
84074b5ffffffff,1,0
84074b9ffffffff,1,0
84074bdffffffff,2,0
84074c1ffffffff,3,0
84074c3ffffffff,2,0
84074c5ffffffff,15,0
84074c7ffffffff,2,0
84074e1ffffffff,35,0
84074e3ffffffff,19,0
84074e5ffffffff,60,0
84074e7ffffffff,27,0
84074e9ffffffff,28,0
84074ebffffffff,29,0
84074edffffffff,39,0
8407503ffffffff,1,0
8407511ffffffff,1,0
8407513ffffffff,13,0
8407515ffffffff,9,0
8407517ffffffff,1,0
840751bffffffff,1,0
840751dffffffff,3,0
8407531ffffffff,2,0
8407533ffffffff,2,0
8407537ffffffff,6,0
8407539ffffffff,7,0
840753bffffffff,5,0
8407581ffffffff,9,0
8407583ffffffff,15,0
8407585ffffffff,5,0
8407587ffffffff,13,0
8407589ffffffff,9,0
840758bffffffff,15,0
840758dffffffff,7,0
8407591ffffffff,29,0
8407593ffffffff,13,0
8407595ffffffff,51,0
8407597ffffffff,34,0
8407599ffffffff,13,0
840759bffffffff,20,0
840759dffffffff,61,0
84075a1ffffffff,5,0
84075a3ffffffff,5,0
84075a5ffffffff,5,0
84075a7ffffffff,6,0
84075a9ffffffff,6,0
84075abffffffff,4,0
84075adffffffff,6,0
84075b1ffffffff,17,0
84075b3ffffffff,42,0
84075b5ffffffff,9,0
84075b7ffffffff,21,0
84075b9ffffffff,17,0
84075bbffffffff,44,0
84075bdffffffff,14,0
84075c1ffffffff,9,0
84075c3ffffffff,16,0
84075c5ffffffff,11,0
84075c7ffffffff,12,0
84075c9ffffffff,5,0
84075cbffffffff,9,0
84075cdffffffff,18,0
84075d1ffffffff,108,0
84075d3ffffffff,20,0
84075d5ffffffff,10,0
84075d7ffffffff,68,0
84075d9ffffffff,82,0
84075dbffffffff,61,0
84075ddffffffff,28,0
84075e1ffffffff,10,0
84075e3ffffffff,5,0
84075e5ffffffff,13,0
84075e7ffffffff,5,0
84075e9ffffffff,21,0
84075ebffffffff,5,0
84075edffffffff,12,0
8407637ffffffff,2,0
8408001ffffffff,8,0
8408005ffffffff,5,0
8408007ffffffff,4,0
8408009ffffffff,3,0
840800bffffffff,8,0
840800dffffffff,6,0
8408021ffffffff,21,0
8408023ffffffff,26,0
8408025ffffffff,29,0
8408027ffffffff,24,0
8408029ffffffff,11,0
840802bffffffff,18,0
840802dffffffff,19,0
8408031ffffffff,23,0
8408033ffffffff,21,0
8408035ffffffff,35,0
8408037ffffffff,32,0
8408039ffffffff,11,0
840803bffffffff,14,0
840803dffffffff,20,0
8408043ffffffff,3,0
840804bffffffff,2,0
8408051ffffffff,1,0
8408053ffffffff,5,0
8408057ffffffff,6,0
840805bffffffff,1,0
840805dffffffff,1,0
8408061ffffffff,6,0
8408063ffffffff,7,0
8408065ffffffff,7,0
8408067ffffffff,2,0
840806bffffffff,2,0
840806dffffffff,10,0
8408101ffffffff,36,0
8408103ffffffff,4,0
8408105ffffffff,16,0
8408107ffffffff,5,0
8408109ffffffff,35,0
840810bffffffff,41,0
840810dffffffff,44,0
8408115ffffffff,7,0
8408117ffffffff,3,0
8408119ffffffff,24,0
840811dffffffff,5,0
8408121ffffffff,4,0
8408123ffffffff,5,0
8408125ffffffff,4,0
8408127ffffffff,6,0
8408129ffffffff,14,0
840812bffffffff,3,0
840812dffffffff,5,0
8408131ffffffff,8,0
8408133ffffffff,11,0
8408135ffffffff,8,0
8408137ffffffff,14,0
8408139ffffffff,5,0
840813bffffffff,8,0
840813dffffffff,4,0
8408141ffffffff,14,0
8408143ffffffff,20,0
8408145ffffffff,6,0
8408147ffffffff,20,0
8408149ffffffff,14,0
840814bffffffff,16,0
840814dffffffff,8,0
8408151ffffffff,61,0
8408153ffffffff,24,0
8408155ffffffff,33,0
8408157ffffffff,45,0
8408159ffffffff,12,0
840815bffffffff,22,0
840815dffffffff,26,0
8408161ffffffff,29,0
8408163ffffffff,42,0
8408165ffffffff,44,0
8408167ffffffff,43,0
8408169ffffffff,12,0
840816bffffffff,28,0
840816dffffffff,17,0
8408181ffffffff,1,0
8408183ffffffff,2,0
8408185ffffffff,1,0
8408187ffffffff,1,0
840818dffffffff,1,0
8408191ffffffff,1,0
8408195ffffffff,2,0
8408197ffffffff,2,0
8408199ffffffff,1,0
840819bffffffff,1,0
840819dffffffff,2,0
84081a1ffffffff,3,0
84081a3ffffffff,3,0
84081a5ffffffff,1,0
84081a9ffffffff,3,0
84081abffffffff,3,0
84081adffffffff,4,0
84081b1ffffffff,3,0
84081b3ffffffff,1,0
84081b5ffffffff,4,0
84081b7ffffffff,5,0
84081b9ffffffff,3,0
84081bbffffffff,2,0
84081bdffffffff,2,0
84081c5ffffffff,2,0
84081c9ffffffff,23,0
84081cbffffffff,18,0
84081cdffffffff,2,0
84081d1ffffffff,2,0
84081d3ffffffff,1,0
84081d7ffffffff,1,0
84081d9ffffffff,28,0
84081dbffffffff,29,0
84081ddffffffff,14,0
84081e1ffffffff,2,0
84081e3ffffffff,1,0
84081e5ffffffff,4,0
84081e7ffffffff,5,0
84081e9ffffffff,1,0
84081ebffffffff,3,0
84081edffffffff,2,0
8408211ffffffff,1,0
8408213ffffffff,1,0
8408217ffffffff,2,0
8408219ffffffff,1,0
840821bffffffff,1,0
840821dffffffff,1,0
8408233ffffffff,1,0
8408235ffffffff,2,0
8408237ffffffff,1,0
8408257ffffffff,1,0
8408283ffffffff,20,0
8408287ffffffff,12,0
840828bffffffff,1,0
840828dffffffff,1,0
8408291ffffffff,34,0
8408293ffffffff,25,0
8408295ffffffff,34,0
8408297ffffffff,26,0
8408299ffffffff,15,0
840829bffffffff,38,0
840829dffffffff,19,0
84082a1ffffffff,8,0
84082a3ffffffff,23,0
84082a5ffffffff,8,0
84082a7ffffffff,24,0
84082a9ffffffff,2,0
84082abffffffff,9,0
84082adffffffff,3,0
84082b1ffffffff,27,0
84082b3ffffffff,1,0
84082b5ffffffff,27,0
84082b7ffffffff,1,0
84082b9ffffffff,31,0
84082bbffffffff,32,0
84082bdffffffff,28,0
84082c3ffffffff,1,0
84082c7ffffffff,1,0
84082d1ffffffff,1,0
84082d3ffffffff,3,0
84082d5ffffffff,1,0
84082d7ffffffff,2,0
84082d9ffffffff,1,0
84082dbffffffff,2,0
84082ddffffffff,2,0
84082e1ffffffff,2,0
84082e3ffffffff,1,0
84082e7ffffffff,3,0
84082edffffffff,3,0
8408301ffffffff,2,0
8408303ffffffff,2,0
8408305ffffffff,4,0
8408307ffffffff,2,0
8408309ffffffff,2,0
8408311ffffffff,3,0
8408317ffffffff,3,0
8408319ffffffff,3,0
840831dffffffff,3,0
8408321ffffffff,14,0
8408323ffffffff,9,0
8408325ffffffff,16,0
8408327ffffffff,20,0
8408329ffffffff,17,0
840832bffffffff,13,0
840832dffffffff,13,0
8408331ffffffff,10,0
8408333ffffffff,8,0
8408335ffffffff,6,0
8408337ffffffff,8,0
8408339ffffffff,2,0
840833bffffffff,3,0
840833dffffffff,8,0
8408343ffffffff,3,0
8408347ffffffff,1,0
8408357ffffffff,1,0
8408361ffffffff,2,0
8408363ffffffff,9,0
8408365ffffffff,13,0
8408367ffffffff,14,0
8408369ffffffff,1,0
840836bffffffff,3,0
840836dffffffff,2,0
8408801ffffffff,35,0
8408803ffffffff,21,0
8408805ffffffff,154,0
8408807ffffffff,15,0
8408809ffffffff,17,0
840880bffffffff,30,0
840880dffffffff,89,0
8408811ffffffff,5,0
8408813ffffffff,4,0
8408815ffffffff,5,0
8408817ffffffff,1,0
8408819ffffffff,21,0
840881bffffffff,19,0
840881dffffffff,21,0
8408821ffffffff,49,0
8408823ffffffff,57,0
8408825ffffffff,35,0
8408827ffffffff,30,0
8408829ffffffff,152,0
840882bffffffff,47,0
840882dffffffff,69,0
8408831ffffffff,20,0
8408833ffffffff,19,0
8408835ffffffff,57,0
8408837ffffffff,55,1
8408839ffffffff,7,0
840883bffffffff,6,0
840883dffffffff,35,0
8408841ffffffff,16,0
8408843ffffffff,12,0
8408845ffffffff,37,0
8408847ffffffff,24,0
8408849ffffffff,9,0
840884bffffffff,14,0
840884dffffffff,30,0
8408851ffffffff,6,0
8408853ffffffff,8,0
8408855ffffffff,15,0
8408857ffffffff,19,0
8408859ffffffff,8,0
840885bffffffff,6,0
840885dffffffff,8,0
8408861ffffffff,152,0
8408863ffffffff,191,0
8408865ffffffff,142,0
8408867ffffffff,162,0
8408869ffffffff,60,0
840886bffffffff,66,0
840886dffffffff,79,0
8408881ffffffff,2,0
8408883ffffffff,6,1
8408885ffffffff,4,0
8408887ffffffff,9,0
8408889ffffffff,2,0
840888dffffffff,3,0
8408891ffffffff,3,0
8408893ffffffff,8,0
8408895ffffffff,8,0
8408897ffffffff,7,0
8408899ffffffff,8,0
840889bffffffff,3,0
840889dffffffff,6,0
84088a1ffffffff,8,0
84088a3ffffffff,15,0
84088a5ffffffff,18,0
84088a7ffffffff,12,0
84088a9ffffffff,8,0
84088abffffffff,5,0
84088adffffffff,8,0
84088b1ffffffff,7,0
84088b3ffffffff,5,0
84088b5ffffffff,8,0
84088b7ffffffff,5,0
84088b9ffffffff,6,0
84088bbffffffff,6,0
84088bdffffffff,9,0
84088c1ffffffff,6,0
84088c3ffffffff,5,0
84088c5ffffffff,7,0
84088c7ffffffff,4,0
84088c9ffffffff,20,0
84088cbffffffff,14,0
84088cdffffffff,8,0
84088d1ffffffff,2,0
84088d3ffffffff,3,0
84088d5ffffffff,3,0
84088d7ffffffff,3,0
84088d9ffffffff,17,0
84088dbffffffff,16,0
84088ddffffffff,3,0
84088e1ffffffff,6,0
84088e3ffffffff,7,0
84088e5ffffffff,7,0
84088e7ffffffff,6,0
84088e9ffffffff,3,0
84088ebffffffff,7,0
84088edffffffff,1,0
8408901ffffffff,31,0
8408903ffffffff,44,0
8408905ffffffff,43,0
8408907ffffffff,32,0
8408909ffffffff,56,0
840890bffffffff,32,0
840890dffffffff,35,0
8408911ffffffff,30,0
8408913ffffffff,74,1
8408915ffffffff,53,0
8408917ffffffff,97,1
8408919ffffffff,39,0
840891bffffffff,35,0
840891dffffffff,34,0
8408921ffffffff,89,1
8408923ffffffff,79,0
8408925ffffffff,66,0
8408927ffffffff,32,0
8408929ffffffff,66,0
840892bffffffff,114,1
840892dffffffff,93,0
8408931ffffffff,77,0
8408933ffffffff,53,1
8408935ffffffff,60,0
8408937ffffffff,51,2
8408939ffffffff,95,1
840893bffffffff,92,2
840893dffffffff,124,1
8408941ffffffff,67,0
