hex,count_good_aircraft,count_bad_aircraft
8401217ffffffff,1,0
8401219ffffffff,1,0
840125dffffffff,1,0
84012c1ffffffff,1,0
84012c3ffffffff,1,0
84012c5ffffffff,1,0
84012c9ffffffff,1,0
84012cbffffffff,2,0
84012ddffffffff,1,0
8401301ffffffff,1,1
8401325ffffffff,1,0
8401351ffffffff,8,1
8401355ffffffff,6,0
8401357ffffffff,1,1
8401359ffffffff,6,0
840135bffffffff,3,0
840135dffffffff,11,0
8403063ffffffff,1,0
840628bffffffff,4,0
8406293ffffffff,2,0
8406297ffffffff,1,0
840629bffffffff,2,0
84062c1ffffffff,1,0
84062d1ffffffff,11,0
84062d3ffffffff,4,0
84062d5ffffffff,9,0
84062d7ffffffff,6,0
84062d9ffffffff,11,0
84062dbffffffff,6,0
84062ddffffffff,3,0
8406601ffffffff,4,0
8406605ffffffff,7,0
8406607ffffffff,5,0
8406609ffffffff,14,0
840660bffffffff,1,0
840660dffffffff,12,0
8406621ffffffff,18,0
8406625ffffffff,11,0
8406627ffffffff,5,0
8406629ffffffff,17,0
840662bffffffff,4,0
840662dffffffff,25,0
840663dffffffff,2,0
8406641ffffffff,10,0
8406643ffffffff,6,0
8406645ffffffff,12,0
8406647ffffffff,12,0
8406649ffffffff,4,0
840664dffffffff,11,0
8406661ffffffff,22,0
8406663ffffffff,13,0
8406665ffffffff,8,0
8406667ffffffff,22,0
8406669ffffffff,13,0
840666bffffffff,13,0
840666dffffffff,17,0
8406703ffffffff,3,0
8406709ffffffff,1,0
840670bffffffff,1,0
8406713ffffffff,2,0
8406715ffffffff,4,0
840671dffffffff,23,0
8406743ffffffff,8,0
8406747ffffffff,1,0
840674bffffffff,4,0
840674dffffffff,1,0
8406751ffffffff,22,0
8406753ffffffff,1,0
8406755ffffffff,5,0
8406757ffffffff,24,0
8406759ffffffff,24,0
840675bffffffff,2,0
840675dffffffff,9,0
8406c33ffffffff,1,0
8406c37ffffffff,2,0
8406c85ffffffff,12,0
8406ca9ffffffff,2,0
8406cabffffffff,4,0
8406cadffffffff,2,0
8406ce5ffffffff,10,0
8406ce7ffffffff,1,0
8406d9dffffffff,4,0
8406dc3ffffffff,1,0
8406dc7ffffffff,1,0
8406dcbffffffff,4,0
8406dd1ffffffff,11,0
8406dd3ffffffff,6,0
8406dd5ffffffff,3,0
8406dd7ffffffff,8,0
8406dd9ffffffff,8,0
8406ddbffffffff,11,0
8406dddffffffff,8,0
8407401ffffffff,6,0
8407403ffffffff,6,0
8407405ffffffff,5,0
8407407ffffffff,5,0
8407409ffffffff,6,0
840740bffffffff,6,0
840740dffffffff,5,0
8407413ffffffff,1,0
8407415ffffffff,3,0
8407417ffffffff,17,0
840741bffffffff,1,0
840741dffffffff,1,0
8407421ffffffff,1,0
8407423ffffffff,8,0
8407427ffffffff,4,0
8407429ffffffff,7,0
840742bffffffff,11,0
8407431ffffffff,20,0
8407433ffffffff,54,0
8407435ffffffff,5,0
8407437ffffffff,24,0
8407439ffffffff,6,0
840743bffffffff,30,0
840743dffffffff,5,0
8407443ffffffff,5,0
8407447ffffffff,5,0
840744bffffffff,4,0
8407455ffffffff,4,0
840745dffffffff,1,0
8407461ffffffff,12,0
8407463ffffffff,5,0
8407467ffffffff,2,0
8407469ffffffff,1,0
8407485ffffffff,1,0
840748dffffffff,4,0
84074a1ffffffff,15,0
84074a3ffffffff,3,0
84074a5ffffffff,16,0
84074a7ffffffff,9,0
84074a9ffffffff,16,0
84074abffffffff,1,0
84074adffffffff,9,0
84074b5ffffffff,1,0
84074c1ffffffff,6,0
84074c3ffffffff,1,0
84074c5ffffffff,15,0
84074c7ffffffff,9,0
84074e1ffffffff,29,0
84074e3ffffffff,25,0
84074e5ffffffff,54,0
84074e7ffffffff,23,0
84074e9ffffffff,24,0
84074ebffffffff,27,0
84074edffffffff,43,0
8407511ffffffff,5,0
8407515ffffffff,2,0
8407517ffffffff,8,0
840751bffffffff,1,0
8407533ffffffff,10,0
8407537ffffffff,1,0
840753bffffffff,9,0
8407581ffffffff,2,0
8407583ffffffff,14,0
8407585ffffffff,2,0
8407587ffffffff,6,0
8407589ffffffff,3,0
840758bffffffff,14,0
840758dffffffff,2,0
8407591ffffffff,20,0
8407593ffffffff,11,0
8407595ffffffff,25,0
8407597ffffffff,22,0
8407599ffffffff,14,0
840759bffffffff,16,0
840759dffffffff,30,0
84075a1ffffffff,1,0
84075a3ffffffff,2,0
84075a5ffffffff,3,0
84075a7ffffffff,2,0
84075a9ffffffff,1,0
84075abffffffff,2,0
84075adffffffff,1,0
84075b1ffffffff,8,0
84075b3ffffffff,29,0
84075b5ffffffff,5,0
84075b7ffffffff,13,0
84075b9ffffffff,13,0
84075bbffffffff,27,0
84075bdffffffff,10,0
84075c1ffffffff,5,0
84075c3ffffffff,5,0
84075c5ffffffff,5,0
