hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,5,0
8401047ffffffff,5,0
8401059ffffffff,4,0
840105dffffffff,5,0
8401069ffffffff,1,0
840106bffffffff,4,0
8401201ffffffff,3,0
8401203ffffffff,1,0
8401205ffffffff,2,0
8401207ffffffff,4,0
8401221ffffffff,1,0
8401227ffffffff,1,0
8401229ffffffff,3,2
840122bffffffff,2,0
8401231ffffffff,2,0
8401233ffffffff,3,0
8401239ffffffff,2,0
840123dffffffff,2,0
840124bffffffff,1,0
8401261ffffffff,1,0
8401263ffffffff,2,0
8401265ffffffff,1,0
8401267ffffffff,3,1
84012c1ffffffff,3,0
84012cbffffffff,2,0
8401351ffffffff,3,1
8401355ffffffff,1,0
8401359ffffffff,1,0
840135bffffffff,1,1
840135dffffffff,3,0
840322dffffffff,1,0
8403231ffffffff,1,1
840323bffffffff,1,1
8403267ffffffff,1,0
8405655ffffffff,1,0
8406283ffffffff,8,0
8406289ffffffff,5,0
840628bffffffff,7,0
840628dffffffff,2,0
8406291ffffffff,3,0
8406293ffffffff,5,0
8406295ffffffff,3,0
8406297ffffffff,4,0
8406299ffffffff,5,0
840629bffffffff,5,0
840629dffffffff,4,0
84062b1ffffffff,1,0
84062b9ffffffff,5,0
84062bbffffffff,1,0
84062c1ffffffff,1,0
84062c3ffffffff,5,0
84062c7ffffffff,1,0
84062cbffffffff,5,0
84062d1ffffffff,7,0
84062d3ffffffff,5,0
84062d5ffffffff,8,1
84062d7ffffffff,7,0
84062d9ffffffff,7,0
84062dbffffffff,3,0
84062ddffffffff,5,0
8406601ffffffff,15,0
8406603ffffffff,2,0
8406605ffffffff,10,0
8406607ffffffff,2,0
8406609ffffffff,24,0
840660bffffffff,10,0
840660dffffffff,18,0
840661dffffffff,1,0
8406621ffffffff,34,0
8406625ffffffff,20,0
8406627ffffffff,12,0
8406629ffffffff,31,0
840662bffffffff,9,0
840662dffffffff,50,0
840663dffffffff,3,0
8406641ffffffff,22,0
8406643ffffffff,14,0
8406645ffffffff,24,0
8406647ffffffff,22,0
8406649ffffffff,15,0
840664bffffffff,11,0
840664dffffffff,20,0
8406655ffffffff,3,0
840665dffffffff,1,0
8406661ffffffff,44,0
8406663ffffffff,34,0
8406665ffffffff,20,0
8406667ffffffff,49,0
8406669ffffffff,21,0
840666bffffffff,40,0
840666dffffffff,30,0
8406703ffffffff,16,0
8406709ffffffff,3,0
840670bffffffff,2,0
8406711ffffffff,1,0
8406713ffffffff,2,0
8406715ffffffff,8,0
8406717ffffffff,1,0
8406719ffffffff,1,0
840671dffffffff,36,0
8406743ffffffff,9,0
8406749ffffffff,1,0
840674bffffffff,2,0
8406751ffffffff,31,0
8406753ffffffff,12,0
8406755ffffffff,3,0
8406757ffffffff,38,0
8406759ffffffff,32,0
840675bffffffff,10,0
840675dffffffff,15,0
840676dffffffff,1,0
8406c13ffffffff,1,0
8406c31ffffffff,7,0
8406c35ffffffff,1,0
8406c37ffffffff,8,0
8406c83ffffffff,20,0
8406c85ffffffff,45,0
8406c8dffffffff,1,0
8406c91ffffffff,1,0
8406c93ffffffff,6,0
8406c95ffffffff,43,0
8406c97ffffffff,1,0
8406c9dffffffff,36,0
8406ca1ffffffff,41,0
8406ca3ffffffff,7,0
8406ca5ffffffff,13,0
8406ca7ffffffff,32,0
8406ca9ffffffff,14,0
8406cabffffffff,32,0
8406cadffffffff,1,0
8406cb1ffffffff,42,0
8406cb3ffffffff,4,0
8406cb5ffffffff,21,0
8406cb7ffffffff,22,0
8406cb9ffffffff,44,0
8406cbbffffffff,15,0
8406cbdffffffff,1,0
8406ce1ffffffff,7,0
8406ce3ffffffff,1,0
8406ce5ffffffff,12,0
8406ce7ffffffff,2,0
8406ce9ffffffff,3,0
8406cedffffffff,3,0
8406d81ffffffff,2,0
8406d83ffffffff,4,0
8406d85ffffffff,3,0
8406d87ffffffff,2,0
8406d89ffffffff,2,0
8406d8bffffffff,6,0
8406d8dffffffff,1,0
8406d91ffffffff,13,0
8406d93ffffffff,12,0
8406d95ffffffff,7,0
8406d97ffffffff,7,0
8406d99ffffffff,5,0
8406d9bffffffff,12,0
8406d9dffffffff,9,0
8406da5ffffffff,1,0
8406da9ffffffff,3,0
8406dabffffffff,2,0
8406dadffffffff,3,0
8406db1ffffffff,7,0
8406db3ffffffff,1,0
8406db5ffffffff,3,0
8406db7ffffffff,8,0
