hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,3,0
8401047ffffffff,3,0
8401049ffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,4,0
8401069ffffffff,1,0
840106bffffffff,3,0
8401201ffffffff,2,0
8401205ffffffff,1,0
8401207ffffffff,3,0
8401211ffffffff,1,0
8401225ffffffff,1,0
8401227ffffffff,1,0
8401229ffffffff,1,0
840122bffffffff,3,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401235ffffffff,1,0
8401237ffffffff,1,0
840123dffffffff,3,0
8401261ffffffff,2,0
8401263ffffffff,1,0
8401265ffffffff,1,0
8401267ffffffff,4,0
840126dffffffff,1,0
84012c1ffffffff,6,0
84012c3ffffffff,2,0
84012c5ffffffff,1,0
84012c7ffffffff,4,0
84012cbffffffff,6,0
84012cdffffffff,1,0
84012ddffffffff,1,0
8401301ffffffff,1,1
8401349ffffffff,1,0
840134bffffffff,1,0
8401351ffffffff,4,0
8401355ffffffff,2,0
8401359ffffffff,1,0
840135bffffffff,2,0
840135dffffffff,3,0
8406289ffffffff,2,0
8406299ffffffff,1,0
840629bffffffff,2,0
84062d1ffffffff,4,0
84062d3ffffffff,10,0
84062d5ffffffff,6,0
84062d7ffffffff,1,0
84062d9ffffffff,3,0
84062dbffffffff,15,0
84062ddffffffff,4,0
8406601ffffffff,2,0
8406605ffffffff,18,0
8406609ffffffff,23,0
840660dffffffff,20,0
8406621ffffffff,13,0
8406627ffffffff,3,0
8406629ffffffff,21,0
840662bffffffff,7,0
840662dffffffff,2,0
8406641ffffffff,8,0
8406643ffffffff,14,0
8406645ffffffff,10,0
8406647ffffffff,14,0
8406649ffffffff,4,0
840664dffffffff,16,0
8406655ffffffff,1,0
8406661ffffffff,12,0
8406663ffffffff,9,0
8406665ffffffff,11,0
8406667ffffffff,3,0
8406669ffffffff,11,0
840666bffffffff,10,0
840666dffffffff,9,0
8406703ffffffff,2,0
8406715ffffffff,2,0
840671dffffffff,19,0
8406749ffffffff,1,0
840674bffffffff,4,0
8406751ffffffff,15,0
8406753ffffffff,1,0
8406757ffffffff,19,0
8406759ffffffff,13,0
840675bffffffff,10,0
8407401ffffffff,18,0
8407403ffffffff,5,0
8407405ffffffff,16,0
8407407ffffffff,11,0
8407409ffffffff,11,0
840740bffffffff,4,0
840740dffffffff,11,0
8407413ffffffff,1,0
8407415ffffffff,1,0
8407417ffffffff,10,0
8407421ffffffff,1,0
8407423ffffffff,21,0
8407427ffffffff,6,0
8407429ffffffff,2,0
840742bffffffff,22,0
8407431ffffffff,19,0
8407433ffffffff,44,0
8407435ffffffff,6,0
8407437ffffffff,24,0
8407439ffffffff,2,0
840743bffffffff,16,0
840743dffffffff,5,0
8407443ffffffff,6,0
8407447ffffffff,2,0
840744bffffffff,2,0
8407455ffffffff,1,0
840745dffffffff,1,0
8407461ffffffff,9,0
8407463ffffffff,1,0
8407467ffffffff,4,0
8407469ffffffff,1,0
840746bffffffff,2,0
8407487ffffffff,1,0
840748dffffffff,2,0
84074a1ffffffff,5,0
84074a3ffffffff,1,0
84074a5ffffffff,10,0
84074a7ffffffff,11,0
84074a9ffffffff,2,0
84074abffffffff,2,0
84074adffffffff,5,0
84074c1ffffffff,4,0
84074c3ffffffff,2,0
84074c5ffffffff,3,0
84074c7ffffffff,6,0
84074e1ffffffff,18,0
84074e3ffffffff,11,0
84074e5ffffffff,41,0
84074e7ffffffff,15,0
84074e9ffffffff,13,0
84074ebffffffff,15,0
84074edffffffff,34,0
8407513ffffffff,4,0
8407517ffffffff,6,0
8407519ffffffff,2,0
840751bffffffff,1,0
8407533ffffffff,2,0
8407581ffffffff,10,0
8407583ffffffff,15,0
8407585ffffffff,16,0
8407587ffffffff,10,0
8407589ffffffff,8,0
840758bffffffff,16,0
840758dffffffff,20,0
8407591ffffffff,7,0
8407593ffffffff,11,0
8407595ffffffff,10,0
8407597ffffffff,7,0
8407599ffffffff,6,0
840759bffffffff,9,0
840759dffffffff,13,0
84075a1ffffffff,8,0
84075a3ffffffff,4,0
84075a5ffffffff,4,0
84075a7ffffffff,3,0
84075a9ffffffff,7,0
84075abffffffff,16,0
84075adffffffff,5,0
84075b1ffffffff,4,0
84075b3ffffffff,12,0
84075b5ffffffff,6,0
84075b7ffffffff,1,0
84075b9ffffffff,9,0
84075bbffffffff,8,0
84075bdffffffff,13,0
84075c1ffffffff,14,0
84075c3ffffffff,14,0
84075c5ffffffff,9,0
84075c7ffffffff,16,0
84075c9ffffffff,14,0
84075cbffffffff,8,0
84075cdffffffff,9,0
84075d1ffffffff,58,0
84075d3ffffffff,7,0
84075d5ffffffff,17,0
84075d7ffffffff,21,0
84075d9ffffffff,61,0
84075dbffffffff,25,0
84075ddffffffff,26,0
84075e1ffffffff,2,0
84075e3ffffffff,10,0
84075e5ffffffff,14,0
84075e7ffffffff,7,0
84075e9ffffffff,3,0
84075ebffffffff,7,0
84075edffffffff,12,0
8408001ffffffff,3,0
8408005ffffffff,1,0
8408007ffffffff,7,0
8408009ffffffff,3,0
840800bffffffff,4,0
840800dffffffff,3,0
8408021ffffffff,15,0
8408023ffffffff,15,0
8408025ffffffff,24,0
8408027ffffffff,19,0
8408029ffffffff,6,0
840802bffffffff,12,0
840802dffffffff,11,0
8408031ffffffff,14,0
8408033ffffffff,13,0
8408035ffffffff,19,0
8408037ffffffff,19,0
8408039ffffffff,5,0
840803bffffffff,8,0
840803dffffffff,14,0
8408043ffffffff,2,0
8408045ffffffff,1,0
8408047ffffffff,1,0
840804bffffffff,1,0
8408051ffffffff,1,0
8408053ffffffff,4,0
8408055ffffffff,3,0
8408057ffffffff,3,0
840805dffffffff,2,0
8408061ffffffff,2,0
8408063ffffffff,2,0
8408065ffffffff,2,0
8408067ffffffff,1,0
8408069ffffffff,1,0
840806bffffffff,1,0
840806dffffffff,2,0
8408101ffffffff,19,0
8408103ffffffff,5,0
8408105ffffffff,8,0
8408107ffffffff,8,0
8408109ffffffff,31,0
840810bffffffff,26,0
840810dffffffff,26,0
8408111ffffffff,6,0
8408113ffffffff,9,0
8408115ffffffff,10,0
8408117ffffffff,11,0
8408119ffffffff,20,0
840811bffffffff,7,0
840811dffffffff,6,0
8408121ffffffff,9,0
8408123ffffffff,3,0
8408125ffffffff,11,0
8408127ffffffff,4,0
8408129ffffffff,7,0
840812bffffffff,12,0
840812dffffffff,13,0
8408131ffffffff,7,0
8408133ffffffff,10,0
8408135ffffffff,6,0
8408137ffffffff,9,0
8408139ffffffff,13,0
840813bffffffff,12,0
840813dffffffff,10,0
8408141ffffffff,13,0
8408143ffffffff,18,0
8408145ffffffff,10,0
8408147ffffffff,17,0
8408149ffffffff,5,0
840814bffffffff,9,0
840814dffffffff,10,0
8408151ffffffff,34,0
8408153ffffffff,29,0
8408155ffffffff,23,0
8408157ffffffff,37,0
8408159ffffffff,5,0
840815bffffffff,7,0
840815dffffffff,14,0
8408161ffffffff,26,0
8408163ffffffff,26,0
8408165ffffffff,28,0
8408167ffffffff,20,0
8408169ffffffff,11,0
840816bffffffff,19,0
840816dffffffff,15,0
8408181ffffffff,6,0
8408183ffffffff,7,0
8408185ffffffff,6,0
8408187ffffffff,5,0
8408189ffffffff,7,0
840818bffffffff,6,0
840818dffffffff,6,0
8408191ffffffff,3,0
8408193ffffffff,3,0
8408195ffffffff,6,0
8408197ffffffff,4,0
8408199ffffffff,7,0
840819bffffffff,8,0
840819dffffffff,6,0
84081a1ffffffff,4,0
84081a3ffffffff,4,0
84081a5ffffffff,13,0
84081a7ffffffff,8,0
84081a9ffffffff,2,0
84081abffffffff,5,0
84081adffffffff,7,0
84081b1ffffffff,4,0
84081b3ffffffff,4,0
84081b5ffffffff,6,0
84081b7ffffffff,3,0
84081b9ffffffff,6,0
84081bbffffffff,4,0
84081bdffffffff,8,0
84081c1ffffffff,6,0
84081c3ffffffff,4,0
84081c5ffffffff,10,0
84081c7ffffffff,9,0
84081c9ffffffff,19,0
84081cbffffffff,15,0
84081cdffffffff,3,0
84081d1ffffffff,9,0
84081d3ffffffff,9,0
84081d5ffffffff,6,0
84081d7ffffffff,7,0
84081d9ffffffff,18,0
84081dbffffffff,18,0
84081ddffffffff,13,0
84081e1ffffffff,7,0
84081e3ffffffff,10,0
84081e5ffffffff,6,0
84081e7ffffffff,6,0
84081e9ffffffff,10,0
84081ebffffffff,8,0
84081edffffffff,8,0
