hex,count_good_aircraft,count_bad_aircraft
84005adffffffff,1,0
840124bffffffff,2,0
840125dffffffff,1,0
84012c1ffffffff,3,0
84012c3ffffffff,2,0
84012c9ffffffff,1,0
84012cbffffffff,5,0
84012ddffffffff,1,0
8401301ffffffff,2,2
8401351ffffffff,6,0
8401355ffffffff,4,0
8401359ffffffff,5,1
840135bffffffff,1,0
840135dffffffff,7,0
8406283ffffffff,3,0
8406289ffffffff,1,0
840628bffffffff,5,0
840628dffffffff,1,0
8406291ffffffff,8,0
8406293ffffffff,2,0
8406295ffffffff,5,0
8406297ffffffff,5,0
8406299ffffffff,9,0
840629bffffffff,3,0
840629dffffffff,8,0
84062b9ffffffff,4,0
84062bbffffffff,1,0
84062bdffffffff,1,0
84062c1ffffffff,1,0
84062c3ffffffff,3,0
84062c7ffffffff,1,0
84062cbffffffff,3,0
84062d1ffffffff,6,0
84062d3ffffffff,10,0
84062d5ffffffff,5,0
84062d7ffffffff,5,0
84062d9ffffffff,6,0
84062dbffffffff,5,0
84062ddffffffff,3,0
8406601ffffffff,4,0
8406603ffffffff,1,0
8406605ffffffff,14,0
8406607ffffffff,1,0
8406609ffffffff,7,0
840660bffffffff,3,0
840660dffffffff,12,0
8406621ffffffff,10,0
8406625ffffffff,3,0
8406627ffffffff,5,0
8406629ffffffff,12,0
840662bffffffff,3,0
840662dffffffff,11,0
840663dffffffff,1,0
8406641ffffffff,12,0
8406643ffffffff,2,0
8406645ffffffff,8,0
8406647ffffffff,12,0
8406649ffffffff,7,0
840664bffffffff,2,0
840664dffffffff,10,0
8406655ffffffff,1,0
8406661ffffffff,13,0
8406663ffffffff,26,0
8406665ffffffff,13,0
8406667ffffffff,10,0
8406669ffffffff,20,0
840666bffffffff,27,0
840666dffffffff,18,0
8406703ffffffff,9,0
8406709ffffffff,3,0
8406715ffffffff,17,0
840671dffffffff,31,0
8406739ffffffff,3,0
840673bffffffff,1,0
8406741ffffffff,2,0
8406743ffffffff,6,0
8406749ffffffff,11,0
840674bffffffff,7,0
840674dffffffff,1,0
8406751ffffffff,34,0
8406753ffffffff,1,0
8406757ffffffff,34,0
8406759ffffffff,37,0
840675bffffffff,3,0
840675dffffffff,9,0
8406c31ffffffff,13,0
8406c33ffffffff,6,0
8406c35ffffffff,4,0
8406c37ffffffff,8,0
8406c39ffffffff,2,0
8406c81ffffffff,2,0
8406c83ffffffff,23,0
8406c85ffffffff,35,0
8406c87ffffffff,6,0
8406c93ffffffff,2,0
8406c95ffffffff,25,0
8406c9bffffffff,1,0
8406c9dffffffff,14,0
8406ca1ffffffff,15,0
8406ca3ffffffff,20,0
8406ca5ffffffff,11,0
8406ca7ffffffff,9,0
8406ca9ffffffff,9,0
8406cabffffffff,25,0
8406cadffffffff,5,0
8406cb1ffffffff,24,0
8406cb3ffffffff,4,0
8406cb5ffffffff,2,0
8406cb7ffffffff,21,0
8406cb9ffffffff,29,0
8406cbbffffffff,9,0
8406cbdffffffff,2,0
8406ce1ffffffff,6,0
8406ce3ffffffff,4,0
8406ce5ffffffff,12,0
8406ce7ffffffff,4,0
8406ce9ffffffff,3,0
8406cedffffffff,6,0
8406d81ffffffff,4,0
8406d83ffffffff,5,0
8406d85ffffffff,1,0
8406d87ffffffff,3,0
8406d89ffffffff,1,0
8406d8bffffffff,7,0
8406d8dffffffff,1,0
8406d91ffffffff,6,0
8406d93ffffffff,1,0
8406d95ffffffff,2,0
8406d99ffffffff,8,0
8406d9bffffffff,7,0
8406d9dffffffff,3,0
8406da9ffffffff,3,0
8406dabffffffff,1,0
8406dadffffffff,1,0
8406db1ffffffff,7,0
8406db5ffffffff,1,0
8406db7ffffffff,2,0
8406db9ffffffff,7,0
8406dbdffffffff,3,0
8406dc3ffffffff,3,0
8406dc9ffffffff,2,0
8406dcbffffffff,10,0
8406dd1ffffffff,10,0
8406dd3ffffffff,5,0
8406dd5ffffffff,4,0
8406dd7ffffffff,3,0
8406dd9ffffffff,8,0
8406ddbffffffff,6,0
8406dddffffffff,8,0
8407401ffffffff,4,0
8407403ffffffff,9,0
8407405ffffffff,13,0
8407407ffffffff,5,0
8407409ffffffff,6,0
840740bffffffff,8,0
840740dffffffff,11,0
8407411ffffffff,34,0
8407413ffffffff,28,0
8407415ffffffff,44,0
8407417ffffffff,33,0
8407419ffffffff,24,0
