hex,count_good_aircraft,count_bad_aircraft
8400cdbffffffff,0,1
8401219ffffffff,1,0
840124bffffffff,1,0
8401253ffffffff,1,0
8401257ffffffff,1,0
8401259ffffffff,2,0
840125bffffffff,2,0
84012c1ffffffff,3,0
84012c3ffffffff,2,0
84012c7ffffffff,1,0
84012c9ffffffff,2,0
84012cbffffffff,2,0
8401301ffffffff,1,1
8401319ffffffff,2,0
8401351ffffffff,9,0
8401353ffffffff,2,0
8401355ffffffff,4,0
8401357ffffffff,5,0
8401359ffffffff,5,1
840135dffffffff,10,0
8406281ffffffff,1,0
8406289ffffffff,12,0
840628bffffffff,2,0
840628dffffffff,1,0
8406291ffffffff,7,0
8406293ffffffff,2,0
8406295ffffffff,3,0
8406297ffffffff,2,0
8406299ffffffff,8,0
840629bffffffff,4,0
840629dffffffff,8,0
84062c1ffffffff,2,0
84062c3ffffffff,12,0
84062cbffffffff,8,0
84062d1ffffffff,22,0
84062d3ffffffff,20,0
84062d5ffffffff,20,0
84062d7ffffffff,8,0
84062d9ffffffff,21,0
84062dbffffffff,20,0
84062ddffffffff,8,0
8406601ffffffff,3,0
8406605ffffffff,2,0
8406607ffffffff,2,0
8406609ffffffff,5,0
840660dffffffff,20,0
8406621ffffffff,24,0
8406625ffffffff,12,0
8406627ffffffff,4,0
8406629ffffffff,27,0
840662dffffffff,23,0
840663dffffffff,2,0
8406641ffffffff,20,0
8406643ffffffff,3,0
8406645ffffffff,11,0
8406647ffffffff,21,0
8406649ffffffff,9,0
840664dffffffff,16,0
8406661ffffffff,29,0
8406663ffffffff,28,0
8406665ffffffff,15,0
8406667ffffffff,16,0
8406669ffffffff,27,0
840666bffffffff,27,0
840666dffffffff,26,0
8406703ffffffff,7,0
840670bffffffff,1,0
8406715ffffffff,2,0
8406719ffffffff,1,0
840671dffffffff,36,0
8406743ffffffff,8,0
8406749ffffffff,3,0
840674bffffffff,12,0
8406751ffffffff,43,0
8406753ffffffff,1,0
8406755ffffffff,1,0
8406757ffffffff,42,0
8406759ffffffff,40,0
840675bffffffff,9,0
840675dffffffff,2,0
8406c85ffffffff,2,0
8406ca1ffffffff,1,0
8406ca3ffffffff,2,0
8406ca5ffffffff,1,0
8406ca7ffffffff,1,0
8406cabffffffff,3,0
8406cadffffffff,1,0
8406cb3ffffffff,1,0
8406cb5ffffffff,1,0
8406cb7ffffffff,1,0
8406cbbffffffff,1,0
8406ce1ffffffff,3,0
8406ce5ffffffff,2,0
8406ce7ffffffff,1,0
8406ce9ffffffff,3,0
8406cedffffffff,1,0
8406d81ffffffff,1,0
8406d85ffffffff,1,0
8406d89ffffffff,1,0
8406d91ffffffff,1,0
8406d99ffffffff,1,0
8406d9dffffffff,2,0
8406da9ffffffff,1,0
8406dabffffffff,1,0
8406dbbffffffff,1,0
8406dc3ffffffff,1,0
8406dd3ffffffff,3,0
8406dd7ffffffff,2,0
8406ddbffffffff,4,0
8407401ffffffff,29,0
8407403ffffffff,4,0
8407405ffffffff,27,0
8407407ffffffff,13,0
8407409ffffffff,20,0
840740bffffffff,12,0
840740dffffffff,27,0
8407411ffffffff,6,0
8407413ffffffff,2,0
8407415ffffffff,15,0
8407417ffffffff,23,0
8407421ffffffff,4,0
8407423ffffffff,35,0
8407427ffffffff,11,0
8407429ffffffff,4,0
840742bffffffff,36,0
8407431ffffffff,31,0
8407433ffffffff,75,0
8407435ffffffff,5,0
8407437ffffffff,34,0
8407439ffffffff,5,0
840743bffffffff,55,0
840743dffffffff,4,0
8407443ffffffff,22,0
8407447ffffffff,6,0
840744bffffffff,19,0
8407455ffffffff,5,0
8407461ffffffff,20,0
8407463ffffffff,5,0
8407467ffffffff,6,0
8407469ffffffff,4,0
840746bffffffff,3,0
8407487ffffffff,2,0
8407489ffffffff,1,0
840748dffffffff,4,0
84074a1ffffffff,15,0
84074a3ffffffff,3,0
84074a5ffffffff,18,0
84074a7ffffffff,16,0
84074a9ffffffff,10,0
84074abffffffff,5,0
84074adffffffff,13,0
84074bdffffffff,1,0
84074c1ffffffff,10,0
84074c3ffffffff,2,0
84074c5ffffffff,20,0
84074c7ffffffff,13,0
84074e1ffffffff,46,0
84074e3ffffffff,21,0
84074e5ffffffff,44,0
84074e7ffffffff,45,0
84074e9ffffffff,38,0
84074ebffffffff,32,0
84074edffffffff,41,0
8407511ffffffff,31,0
8407513ffffffff,5,0
8407515ffffffff,23,0
8407517ffffffff,30,0
8407519ffffffff,7,0
840751bffffffff,1,0
840751dffffffff,3,0
8407531ffffffff,1,0
8407533ffffffff,19,0
8407535ffffffff,1,0
8407537ffffffff,4,0
840753bffffffff,22,0
8407581ffffffff,12,0
8407583ffffffff,23,0
8407585ffffffff,31,0
8407587ffffffff,15,0
8407589ffffffff,10,0
840758bffffffff,23,0
840758dffffffff,32,0
8407591ffffffff,23,0
8407593ffffffff,19,0
8407595ffffffff,45,0
8407597ffffffff,23,0
8407599ffffffff,24,0
840759bffffffff,13,0
840759dffffffff,46,0
84075a1ffffffff,9,0
84075a3ffffffff,11,0
84075a5ffffffff,1,0
84075a7ffffffff,8,0
